tokenId,domain,metadata.animation_url,metadata.image,metadata.name,metadata.attributes.1.Bottom Fairing,metadata.attributes.2.Chain Cap,metadata.attributes.3.Color,metadata.attributes.4.Exhaust Pipe,metadata.attributes.5.Headlight,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Side Fairing,metadata.attributes.9.Speedometer,metadata.attributes.10.Top Chassis,metadata.attributes.11.Wheel,metadata.attributes.12.Wheel Fairing,metadata.attributes.13.Windshield,metadata.description
0xf1f2609ffc5af025aad6fdc1c0f1be26a70029cea83a25839c0c2243d547746a,wilder.moto.genesis.5744,ipfs://QmP5Kyt1p3fcxLQmA3ET22adELbKeEM9Axyrus4LZrL69q,ipfs://QmSrjA9VYZ7AesaewtCu2JNW6ByQ7N8yGT5PuU9sDU2wY6,Moto #5745,Type 4,Type 2,Rayne,Solo,Base,WW-299,Static,Type 4,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x222d8b24b2efea6d6d3ef1269388ffd0a11cdf1641089fcedeb518866620a227,wilder.moto.genesis.5745,ipfs://QmeLfwRhrvTa6kqMzsrgLd5qHBbaYDcXKeWfyk32nmDqy2,ipfs://QmRr9ehehQ69MDrEVVYJ1MJhVhN24Fe3G5pYwEFJFc8L4Q,Moto #5746,Type 1,Type 1,Paradise,Trifecta,Base,WM-982,Beam,Type 1,Digital,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x45e97d5a8cc3aeda07e78201a052a316d3f501e3c3712f768456a1893a86754c,wilder.moto.genesis.5746,ipfs://QmWUiLgNTbgZxc8JBdvieGFAkWBScLQe41dxXsSKA4UpDU,ipfs://Qmc6KPq9GBHQoPcBMQrUQkv2FZvSx2mqTrirMzodRBbG1x,Moto #5747,Type 4,Type 1,Q,Solo,Knight,TT-963,5D,Type 4,Mechanical,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x255570ff80880dcd5b815e8f5cd03b92b7abebb418568484c541ea0d8c7dc26e,wilder.moto.genesis.5747,ipfs://QmR2QYMz5y9YYLzEU6qeZcMDVpGMZQnjQyvb1XxLt2msqP,ipfs://QmYnCpPRLwhvDZ6Wp8Tt6vLcaBFeXK1LqvWproHELMARNg,Moto #5748,Type 4,Type 1,Rayne,Stacked,Knight,MM-794,Diamond,Type 2,Mechanical,Sport,Super Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x3ca29611cc987541003a6eb8669b35af2662a25eac3fc5c22a1a94fe13a9cbda,wilder.moto.genesis.5748,ipfs://QmVmQUZeBJS2CEh2QtRkuaDccwUePEwe4RenyYnjsmyJ2N,ipfs://QmSvfW7vEfm1KaocXEPDi3LdxhkpHyGzDCht9svptz1jpK,Moto #5749,Type 2,Type 1,Rayne,Solo,Knight,MT-110,Vibration,Type 1,Digital,Cruiser,Dirt,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xadad8fae220a960e61946b4f95ac1096614362e37473b4ae25dd5f131ef6cab3,wilder.moto.genesis.5749,ipfs://QmbH1ND4R2NL26w4x61Vm1zVieaVFvGJA6RXJHE3Bgx4NM,ipfs://QmaeiwPvb6Nkhy74k3px7ihLCmYxACkCpJnzzrkdBoVe31,Moto #5750,Type 6,Type 2,Sunshine,Solo,Knight,MT-531,Vibration,Type 2,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x15d10fae6e6ed18ca22dcdf8d85cf574cfd27e827386bca23dc86d28ad0440e2,wilder.moto.genesis.575,ipfs://Qmb681qKDHRJjeukGqcWESWJdQisYwM9w7mvWRygpy3tPv,ipfs://QmfZ9GnTmQZpvkKumK21mkWHRaKPfQJzSqBABtWXPuSCme,Moto #576,Type 2,Type 1,Q,Solo,Base,ZS-737,Beam,Type 1,Digital,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x0271539623ea22647819b2f3b765d316a1b2de4851708090c800de7a0157f485,wilder.moto.genesis.5750,ipfs://QmZFhWWTdafwrk8ep3FNmxb31m5MXZXkkAzkJBhicu8cWd,ipfs://QmS7e1moDj5uGuHL7cQxZPAZTfUZAXgQm7ipFuAMisiova,Moto #5751,Type 1,Type 1,Flo,Trifecta,Base,ZZ-280,Beam,Type 4,Mechanical,Cruiser,Paddle,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x1df17bf882453bb3316a695d1f853a84c14d21929aceaa889787db0c75204c89,wilder.moto.genesis.5751,ipfs://QmafnYSDDhgnsH5h3F6ej3sPu8jKmiswtoMDru7FxjuHpB,ipfs://QmUGmFxub3aZPbsNVHkyUNihNNF6ccgQ1CzNFoKHhVMbyk,Moto #5752,Type 1,Type 2,Oasis,Solo,Enduro,WM-863,Distortion,Type 2,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x94b5d835bcf4c579334cee3dc97d44cfc66209f2e86c881e0693b5fc8380e888,wilder.moto.genesis.5752,ipfs://QmYVefL4BmxH1LikeZANSzSxuTAJaSK3Be9HGKzBW7jKaE,ipfs://QmcCNp8Bn3QfPuxhVD3N7BX2WqMjgkejUVZDyUcosBEi8p,Moto #5753,Type 1,Type 2,Rayne,Trifecta,Knight,WM-385,Vibration,Type 1,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x26b18e4eb1134e46f5fe65ac9b5a3cc8fcd1fc337379f21b3d8cd947b353719c,wilder.moto.genesis.5753,ipfs://QmQtNKsHtNdNJjbt8r3etsSnoZPz2XrpHB6Qze5NCNjX9A,ipfs://QmW9Hia19S8a5cPYsxcL2yip6u1kzSiUAJb9p5LxdBc3S7,Moto #5754,Type 2,Type 1,Paradise,Solo,Sport,ZS-102,Static,Type 1,Sidecar,Mechanical,Sport,Hyper Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x635da5cff9ed309a335fee06eeb10ac7a8bd12ae615c4129e1b9195f4075d70a,wilder.moto.genesis.5754,ipfs://QmZceWv1Eb891TRQaBxkcgK6dMJ3qaq1LbRrSKrkG5MXg5,ipfs://QmY8KKjumDbJQ7LYi9ofd5uJmpokpVnAvQjNnVpDMEb2ok,Moto #5755,Type 4,Type 1,Hypnosis,Dual,Enduro,ZZ-871,Beam,Type 5,Mechanical,Cruiser,Paddle,Type 1,Type 2,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x18a46d01476c5686f1e690c16d4d290d51665743a92efc341ae25ac47d6168f2,wilder.moto.genesis.5755,ipfs://QmaN24o6RLZRmRzkrNrytrLAKAqsBwzLyZejTf2DtzQrJG,ipfs://QmRveJMMUNt9X2bs453xTwruS1QTLuZWYNbuCqPvTvYfhU,Moto #5756,Type 2,Type 1,Oasis,Solo,Base,ZS-417,Distortion,Type 1,Mechanical,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x2e5721f17a2577cc9c3fd02fbaf445b52ce0a2b9166fb46d05bf80014ae17f0d,wilder.moto.genesis.5756,ipfs://QmcmjwDFNxtyKuQQmEcLmRGqbEC8fvhDrib2rhA1VaGX5u,ipfs://QmbY2s1bpnbvN1uCZZcjqZxm1JpNqntx844MrKCgCteeRF,Moto #5757,Type 7,Type 2,Paradise,Solo,Base,WM-444,Beam,Type 1,Digital,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x53b3d060178d17bcd0fb674dc98ed1cc12de962e2b18ff123af03aa6eb3c6029,wilder.moto.genesis.5757,ipfs://QmXHdynLZQJdHFsAWtAfd31BWXyz9woYw5a4dWHiGTcD96,ipfs://QmbJebnmD8dSJGXsj1Zp77YYaWuVUduYbJCVkCRZ85wyoL,Moto #5758,Type 1,Type 2,Sunshine,Solo,Base,WW-788,Diamond,Type 4,Digital,Sport,Super Sport,Type 4,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xd8fdf0c2cba2a83686b6b7ccf3c177c71bafd8e4f706088847b09b336abb4ea3,wilder.moto.genesis.5758,ipfs://QmQBteBMFQdzdZDy9BW8mw2KZXLQjL5wd4UjJyKQjzr1EY,ipfs://QmTaH6a6o3ytXKwEinExVzZbUtDgLKcydXUNaXkZxFUaFG,Moto #5759,Type 4,Type 3,Saint,Solo,Sport,ZS-126,Distortion,Type 1,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xaec49aa0b6e736d229171271a3798aea094efbec47ab10c912b214d689123926,wilder.moto.genesis.5759,ipfs://QmdJaRSAiXFcsQf9v3rUm5fWjW9Ubczdzf8mjfR2EjKCtG,ipfs://QmeZ5rtuWPCJwEAVUk1Y4fJrfoAQw18y1dHRdm8oUysVgT,Moto #5760,Type 4,Type 1,Hypnosis,Solo,Base,ZZ-557,Static,Type 4,Digital,Sport,Hyper Sport,Type 3,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xb637f3c5a5309048439e02e9aeb30272578669040d1d4b63d09e098c215f6008,wilder.moto.genesis.576,ipfs://QmPjYkZmczq7zzFXHHGT34MzY8DvkhTiwAwZPjKsYw37qY,ipfs://QmcS1VBrZmBWm4saWdtnecorLr61EpFCfkwTyPr8reihS5,Moto #577,Type 4,Type 1,Hypnosis,Solo,Base,WW-602,Static,Type 1,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0x21581d36621bf674707e657c4f539acfe73852e317a1699de3c9d117995e6305,wilder.moto.genesis.5760,ipfs://QmXAkpMVZhMDzyzrpiHCeMnv2RKpq1w1oqnmPMBZikZKND,ipfs://QmQ7A1dhqWFo6fG7FJeon37CUbqnp8MSSBz4PYhmoPXKEX,Moto #5761,Type 3,Type 1,Oasis,Trifecta,Base,MM-828,Beam,Type 2,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe39c1928c05c6f3c144ab768514ff0453faac523a52a7aca028f5dbca4ab5477,wilder.moto.genesis.5761,ipfs://QmdCGVk61Vj1p1w2yEDn31hmEY6FoaMk5biuWUhqYrcnJf,ipfs://QmQn8faD2a3V9qAQyL4QrR7o7uNhmerF4t6xsgKXSTFwBS,Moto #5762,Type 7,Type 1,Paradise,Solo,Base,TT-902,Static,Type 1,Digital,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x56900c3fac408811184d38216dd4dd41d6937a58950568053f034258ab772bf2,wilder.moto.genesis.5762,ipfs://QmPz2ss52E2YystHVpKyj3U2BLXGcB27CGDuK8Wj5Zucrg,ipfs://Qmbv9QiXbEbHPNQuRyttXRUFCq6VvTNKkBniqAV1Uzpk3v,Moto #5763,Type 1,Type 2,Hypnosis,Trifecta,Base,VR-665,Diamond,Type 1,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x60e517c6da4cc3439b5843e5a7045a7c649ae82f97c11582e0eb8faa56b24f20,wilder.moto.genesis.5763,ipfs://QmVyr9WYmT1pbMiDfFowiWMm3aZywARQ2Z3hxo6o7jx3vj,ipfs://QmWN4R5p1WSaLNFRfgrmANckJLyqdwDXVGqH4BECdMG1hm,Moto #5764,Type 1,Type 1,Sunshine,Solo,Knight,MM-643,Diamond,Type 4,Digital,Cruiser,Paddle,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xf5549f249c5c11bd57c5065b026021697b2220552f2f9326d06dad2fbf42eae0,wilder.moto.genesis.5764,ipfs://Qmc4nbpKYfVNMzuaFcRnZ74tiaBD8t48cHDXBW8HM4a9G5,ipfs://QmUVtZBsEasoZSSzy9UWJZvX96K68aKtp2Z6retLu2p7a5,Moto #5765,Type 7,Type 2,Sunshine,Solo,Knight,ZZ-665,Static,Type 1,Digital,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x3c25aa56d24b2ec9a1b977a53fc5f3bd7a0551c7eb4f6f5c77c93f0cd2674561,wilder.moto.genesis.5765,ipfs://QmNd4xpbjFyAFNyuphuLHN5Fdz4q4gBArrqJhdFKXX5TFC,ipfs://QmcYHK6UYC1cHm6BtVhFuEi5YEm3a6MPPU3RKQfZ6gdX9U,Moto #5766,Type 1,Type 1,Hypnosis,Solo,Knight,MT-696,Hexo,Type 2,Sidecar,Mechanical,Sport,Super Sport,Type 1,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xed3f227801437aa42ca006497aae6b397c3a2db4034cc833a49e81b44423352a,wilder.moto.genesis.5766,ipfs://QmZ7wa4rPbfDFeMDzPtLutUuQH8RQjupGBmziu8b9zTVyc,ipfs://QmYPzY5ysPmFMixistmMQH8aokqBJ9iwGwE86bSAYuBsMR,Moto #5767,Type 7,Type 1,Flo,Quad,Base,WW-448,Hexo,Type 1,Mechanical,Exotic,Blade,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x0760dd2b9d62b8200d9b3950c7dd7e05b2237d48a8b7809a4afd9439cc27d777,wilder.moto.genesis.5767,ipfs://QmYQaD4PTZvRaGaRC5ytdEXvKEk7XHTEqRsxp63ibNnHJj,ipfs://QmRk2mM9wKGQ9WPVNLUo68CuYJRChTPnS1XEYMJMf6V8u5,Moto #5768,Type 4,Type 1,Paradise,Trifecta,Base,ZS-881,Beam,Type 1,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x50e0bd070684bf3879b23f6dcdc34914667d4ea74c2e5447112be4e3169b023f,wilder.moto.genesis.5768,ipfs://QmP1qYdJt6dveVXvU1KFLtkK3vWBgeDs9RDr54wTL7nUKc,ipfs://QmPaZkqa1ZFTAj2vkS8R9Y9LbJzX7C2chTC3SjFm9s9PkB,Moto #5769,Type 6,Type 1,Hypnosis,Solo,Knight,WM-310,WILD,Type 4,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x14cefb83285d970f28019b7ed1c5b4c27b7cd4cf17b7e0b1f48476203b0e745f,wilder.moto.genesis.5769,ipfs://QmTPoN8b1Xs4aSUjSvsGkwgRAji6ARXpBpsgsXih7um6vA,ipfs://QmQQq1mgY5Rfp28tuxMKQtrvRSCH1R2EN9mccmbttrKUDR,Moto #5770,Type 4,Type 1,Rayne,Stacked,Knight,MM-632,Vibration,Type 1,Mechanical,Sport,Hyper Sport,Type 2,Type 1,Designed for the racer in all of us looking for the ultimate source of speed and agility. The Sport design offers powerful torque and precise handling to give riders the edge coming out of every corner.
0xa247216e6ab5c9b77f39c716261381f75dd3ec1ef7c1412413ac9943ec7c86a7,wilder.moto.genesis.577,ipfs://QmRfvravSwTPQ41Do9ptDfyJQyA6CWMmRSQjMxybERSsAz,ipfs://QmdAtQ2jKgugwZ6A7yJuttnt5WmL1y2jUSp2sonGYepF5S,Moto #578,Type 3,Type 1,Rayne,Solo,Knight,VR-467,Wonder,Type 4,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0xe40d89788cdfd2e957a24b6784a9ea282855c57884eb9f0f37063e5b22ac1b74,wilder.moto.genesis.5770,ipfs://QmWasLmmzKJcsHJmWzQdRVm2MsxJiL5hHJayoirfWdPrLP,ipfs://QmfFuyhztDwfmfL6ThedrLtVXEg3pjebb2pa9VYFtvnLMX,Moto #5771,Type 3,Type 1,Hypnosis,Trifecta,Knight,ZS-613,Diamond,Type 2,Mechanical,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x377dc9dd220c0ac400917a7cf59f16c5a15f62c32ddf2ff91931342cd994061f,wilder.moto.genesis.5771,ipfs://QmVHRxScHbtMCHbxqpRyVhjJYcSMKxdKTavXB7gBeMaWeE,ipfs://QmX2DxyQw813tkCn82kHzjyG8CnEy7VQcd3SC18SrVZXFG,Moto #5772,Type 6,Type 1,Saint,Stacked,Base,WW-264,Static,Type 4,Mechanical,Exotic,Bladeless,Type 6,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xe6f5be5a8b1750110363caa713c204c58f439e2274d0f27cfbca5c7a45fa0241,wilder.moto.genesis.5772,ipfs://QmRaETPWnd4LAt7GaZLhW7ABQRqnNftJuM2u2UCATYn9Sa,ipfs://QmSVBLMWSeN6buFtD5PakbNDdkYDut2hB7Xp7zvDi9NWpF,Moto #5773,Type 3,Type 2,Sunshine,Dual,Base,WM-390,Static,Type 1,Mechanical,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x99277079d398061a1e2ac51f74edce670d572f8d74571fb6dae478ca2cb3f76a,wilder.moto.genesis.5773,ipfs://Qma7GcG5pD5jmbniKW1H2R9aqcyMosNHTY6BXnviSNsByg,ipfs://QmRMzS4928GSrW9sMtBrfdjRYF6C1YkEQkN23sC2ibQsW1,Moto #5774,Type 4,Type 3,Rayne,Solo,Base,VR-407,Beam,Type 4,Mechanical,Cruiser,Street,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x3576ab363f6668dc010f3c2acc8bb2621d840e1a97e3718c207ac88526064204,wilder.moto.genesis.5774,ipfs://QmXdvpe8tWTfLHvNTfX3F6zVjaq4Zbdo6rhNc1PGcCR6Ag,ipfs://QmSQDU26D1Supf4p2mXEnVQnSubj71eHSQLF7oEvyzCjub,Moto #5775,Type 7,Type 1,Hypnosis,Solo,Knight,ZS-514,Diamond,Type 4,Mechanical,Exotic,Bladeless,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0xe5c126d0576d6a066908200e6007132d22068d8ca9da8c602ee407cb5b366024,wilder.moto.genesis.5775,ipfs://QmQ7Ngd53kkV8SRgZYE1C3E9onouaA2LQnsPmfZifkdntG,ipfs://QmRQWgv1LuFHNMqgMFi3uG1Y4XMwy12H1LuQ7xseQrvUmW,Moto #5776,Type 6,Type 1,Hypnosis,Stacked,Base,MT-580,Distortion,Type 2,Mechanical,Exotic,Blade,Type 5,Type 1,"Be released from the challenges of terrain in this bold experiment from Frank Wilderâs lab. This ultra-stylish and bold Moto hovers inches off the ground, removing any friction standing between Wilders and its top speed."
0x7fa3fb5ccc9a7051b2013530bda18bfbccd7712f803282e44cbe9aeb28c4fda8,wilder.moto.genesis.5776,ipfs://QmU7LdGPUVP6otvPAouGmjCwqVHG4htTVLsrWvugTn4SEU,ipfs://Qmc2KH7LnnLbFGjFpD7vYUuEvx2zhNLUxN2eEU4rxHqcJg,Moto #5777,Type 3,Type 2,Hypnosis,Solo,Base,ZS-958,Distortion,Type 1,Digital,Cruiser,Street,Type 3,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x8864ffacc776467af491b2ec292e4a0f3698bc84254b3eaeff7bed2690fbbf16,wilder.moto.genesis.5777,ipfs://QmWHKAu3WYpMxQrXgh1oCpTSjrFMsn4AKFdb3MSUsevdPn,ipfs://QmQynt3StyUDX4P9CpMXRPG35q3JKEr11ZR81FGFjnXNYS,Moto #5778,Type 1,Type 2,Flo,Solo,Base,MM-976,Diamond,Type 4,Mechanical,Cruiser,Dirt,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x40c21a25e9a9ca7e8277f24256d19f953fceaac65498cd7c156f62ede0093ae5,wilder.moto.genesis.5778,ipfs://QmVqxkevFPQSQGyoHfQAKEc7f1gCGwDCfkx5TxMw9rNoeY,ipfs://Qmb9DU5qUNT9qoGbJzU8rUtVBAwLFncSvCxhhhmQyebxje,Moto #5779,Type 1,Type 1,Sunshine,Trifecta,Base,WM-636,WILD,Type 2,Mechanical,Cruiser,Street,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x9816a256f5b2b6e21b0d1e567a2cdc36ad8517b2163c80b9c0ff3919fb955aa5,wilder.moto.genesis.5779,ipfs://QmPjt3eWqkU7HtgvamGCQy5b7G5rfjiX4PCaWcJugYW2kK,ipfs://QmPuszu3MUpXEpWBPYq9CWTFC7gWVqvByfR7W9x1mEn4GX,Moto #5780,Type 3,Type 1,Hypnosis,Solo,Enduro,ZZ-701,Wonder,Type 2,Digital,Cruiser,Dirt,Type 1,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
0x972da0108d9b92eaf2c7af9749dda022025f426bade49f58908f8eb9e81dbbb0,wilder.moto.genesis.578,ipfs://QmXwZHX7mEV2cVJTMfJ3fnRgNVjkdJ2VQtYX5cKBc4pWb7,ipfs://QmdbjFVpxR4ZafNbvMGYieJGb9SBQTKEoDxNQw6LkFFjSr,Moto #579,Type 2,Type 1,Paradise,Quad,Base,WW-247,WILD,Type 2,Mechanical,Cruiser,Paddle,Type 2,Type 1,"A traditional design with the capability to adapt to a variety of terrain while maintaining a strength for easy riding, even over long distances. Drivers will experience strong and steady control for a smooth, reliable ride."
